推广团 , /tœy˥.ɡɔːŋ˧˥.tyːn˨˩/ , cantonese
伴 , /buːn˨/ , cantonese
投诉 , /tɐu˨˩.sou˧/ , cantonese
九寨沟 , /ɡɐu˧˥.dzaːĭ˨.kɐu˥/ , cantonese
四季如春 , /sei˧.ɡʷɐi˧.jyː˨˩.tsœːn˥/ , cantonese
千四 , /tsiːn˥.sei˧/ , cantonese
嘛 , /maː˧/ , cantonese
啦 , /laː˥/ , cantonese
啦 , /laː˥/ , cantonese
啦 , /laː˥/ , cantonese
有 , /jɐu˩˧/ , cantonese
南国旅 , /laːm˨˩.ɡɔːk˧.lœy˩˧/ , cantonese
唉 , /aːĭ˥/ , cantonese
千四 , /tsiːn˥.sei˧/ , cantonese
三清山 , /saːm˥.tsɛːŋ˥.saːn˥/ , cantonese
扮嗮野 , /baːn˨.saːĭ˧.jɛː˩˧/ , cantonese
九寨沟 , /ɡɐu˧˥.dzaːĭ˨.kɐu˥/ , cantonese
哦 , /ɔː˥/ , cantonese
九寨沟 , /ɡɐu˧˥.dzaːĭ˨.kɐu˥/ , cantonese
玉龙雪山 , /jyːk˨.luːŋ˨˩.syːt˧.saːn˥/ , cantonese
双黄 , /sœːŋ˥.wɔːŋ˨˩/ , cantonese
南国旅 , /laːm˨˩.ɡɔːk˧.lœy˩˧/ , cantonese
细声 , /sɐi˧.sɛːŋ˥/ , cantonese
听得 , /tɛːŋ˥.dɐk˥/ , cantonese
断断续续 , /tyːn˩˧.tyːn˩˧.dzuːk˨.dzuːk˨/ , cantonese
玉龙雪山 , /jyːk˨.luːŋ˨˩.syːt˧.saːn˥/ , cantonese
咯 , /lɔː˥/ , cantonese
时间 , /siː˨˩.ɡaːn˧/ , cantonese
震到 , /dzɐn˧.dou˧/ , cantonese
南国旅 , /laːm˨˩.ɡɔːk˧.lœy˩˧/ , cantonese
啦 , /laː˥/ , cantonese
青岛 , /tsɛːŋ˥.dou˧˥/ , cantonese
听到 , /tɛːŋ˥.dou˧˥/ , cantonese
啦 , /laː˥/ , cantonese
旅行团 , /lœy˩˧.hɐŋ˨˩.tyːn˨˩/ , cantonese
叫 , /ɡiʊ˧/ , cantonese
果啲 , /ɡɔː˧˥.diː˥/ , cantonese
青岛 , /tsɛːŋ˥.dou˧˥/ , cantonese
训觉 , /fɐn˧.ɡɔːk˧/ , cantonese
九寨沟 , /ɡɐu˧˥.dzaːĭ˨.kɐu˥/ , cantonese
啊 , /aː˥/ , cantonese
南国旅 , /laːm˨˩.ɡɔːk˧.lœy˩˧/ , cantonese
想 , /sœːŋ˧˥/ , cantonese
门票 , /muːn˨˩.piʊ˧/ , cantonese
畀 , /bei˧˥/ , cantonese
啊 , /aː˥/ , cantonese
啊 , /aː˥/ , cantonese
嘛 , /maː˧/ , cantonese
九寨沟 , /ɡɐu˧˥.dzaːĭ˨.kɐu˥/ , cantonese
广先 , /ɡɔːŋ˧˥.siːn˥/ , cantonese
妄求 , /mɔːŋ˩˧.kɐu˨˩/ , cantonese
二十八号 , /jiː˨.aː˨.baːt˧.hou˧˥/ , cantonese
包住 , /baːŭ˥.dzyː˨/ , cantonese
银纸 , /ɐn˨˩.dziː˧˥/ , cantonese
风光 , /fuːŋ˥.ɡɔːŋ˥/ , cantonese
十二 , /sɐp˨.jiː˨/ , cantonese
山西 , /saːn˥.sɐi˥/ , cantonese
四川 , /sei˧.tsyːn˥/ , cantonese
广先 , /ɡɔːŋ˧˥.siːn˥/ , cantonese
南国旅 , /laːm˨˩.ɡɔːk˧.lœy˩˧/ , cantonese
喂 , /wɐi˧/ , cantonese
火车 , /fɔː˧˥.tsɛː˥/ , cantonese
导游费 , /dou˨.jɐu˨˩.fɐi˧/ , cantonese
要求 , /jiʊ˥.kɐu˨˩/ , cantonese
哦 , /ɔː˥/ , cantonese
